"tweet_id","airline_sentiment"
567855171335626752,"neutral"
569408185125052416,"negative"
568888167681695744,"positive"
568245558919503872,"negative"
568243079003529216,"negative"
567713896627470336,"negative"
569301330306699264,"negative"
569372422509453312,"negative"
568959916498509824,"negative"
568812654346653696,"neutral"
569318653792948224,"negative"
569716645150781440,"negative"
568992757169065984,"negative"
568538599903244288,"negative"
569953507874373632,"neutral"
569846045892608000,"negative"
569917765676601344,"negative"
568196117147463680,"negative"
569608257607737344,"negative"
569939149756755968,"positive"
569507349548957696,"negative"
568432364717633536,"negative"
570277054635057152,"neutral"
567829689600892928,"neutral"
569980415919853568,"negative"
569235727558447104,"negative"
569939924964630528,"neutral"
569944997308407808,"negative"
569702549491752960,"negative"
569596156927303680,"negative"
569629990129520640,"negative"
568079024943194112,"negative"
568280527305715712,"negative"
567908046619439104,"negative"
568496575716175872,"negative"
568898634923843584,"negative"
569215076655214592,"negative"
569293295655866368,"negative"
570292371340062720,"neutral"
569369331173363712,"negative"
568812233146404864,"neutral"
568209287517835264,"negative"
569860355746213888,"negative"
569718461217308672,"negative"
568761600359993344,"negative"
569994090147909632,"negative"
568677207062609920,"positive"
570233869212856320,"positive"
569815182265978880,"positive"
570214732067700736,"negative"
570290552169734144,"negative"
569682149277900800,"negative"
569913899648098304,"negative"
570171986648965120,"negative"
570275726483542016,"negative"
570245367607857152,"positive"
569225563417620480,"negative"
569672091550658560,"neutral"
568424307031805952,"negative"
569906807696551936,"negative"
568155246616121344,"positive"
569626841046224896,"negative"
569235924544045056,"positive"
568554411078889472,"negative"
570252666439385088,"negative"
570223703285477376,"negative"
568540063216197632,"positive"
570230059170004992,"negative"
568467596414210048,"negative"
567734506434854912,"negative"
569525150263214080,"negative"
569984229393637376,"neutral"
567946319349706752,"negative"
570272880556011520,"negative"
569604083507556352,"negative"
570262528539779072,"negative"
568913623327703040,"negative"
569256307045179392,"negative"
569930801577644032,"negative"
569928034171498496,"negative"
569963935429824512,"negative"
569497959932530688,"neutral"
568571021554556928,"negative"
569197515993534464,"neutral"
569715563385085952,"positive"
569416670340636672,"negative"
568482472880697344,"negative"
569217285593788416,"neutral"
569154879484235776,"negative"
569673758501412864,"negative"
569514501730643968,"negative"
567756326718431232,"negative"
570138307767578624,"negative"
569856109613166592,"negative"
569216546779705344,"negative"
568883464923000832,"negative"
569199676282564608,"negative"
569339072805797888,"negative"
568468732441276416,"negative"
569850597169598464,"negative"
569923685848653824,"neutral"
568558728263254016,"negative"
570036932270358528,"negative"
568053919575875584,"neutral"
569279106086522880,"neutral"
570236587386122240,"negative"
569675608969465856,"negative"
569930733512491008,"negative"
567883674462588928,"negative"
569526070615138304,"negative"
568932070447140864,"negative"
569438531686424576,"negative"
569980771424976896,"negative"
570275010759102464,"negative"
569911816937033728,"negative"
569566511184125952,"negative"
570136977074491392,"negative"
569596445680115712,"neutral"
570245402982785024,"negative"
569199095505690624,"negative"
569748687812845568,"negative"
567847571223388160,"neutral"
569478023839416320,"negative"
570225191458111488,"negative"
570212246053220352,"neutral"
568808397660774400,"negative"
568940215190085632,"negative"
569339928678522880,"negative"
569998992475627520,"negative"
569693808914522112,"negative"
569977008077148160,"neutral"
569135148660342784,"negative"
570239376283676672,"negative"
569638479157723136,"neutral"
569692610543005696,"negative"
569675668524441600,"neutral"
568027668026937344,"negative"
569942903683813376,"positive"
569280669593038848,"negative"
568218389619077120,"negative"
569102054922129408,"negative"
569328773876871168,"negative"
569129269139537920,"neutral"
568055996884619264,"neutral"
569592778872606720,"negative"
568815766474244096,"negative"
570200546679726080,"negative"
569546319666110464,"neutral"
569474081202032640,"negative"
569880508181696512,"negative"
569644335014092800,"negative"
567881730490646528,"negative"
569680508088688640,"negative"
570184073139912704,"negative"
568762267493249024,"neutral"
568828112626012160,"neutral"
567791786145378304,"negative"
569624299788750848,"negative"
569870128915083264,"negative"
570070485653786624,"negative"
569614361574158336,"negative"
569527848131637248,"neutral"
569696864091697152,"negative"
568005720026660864,"neutral"
569274001173979136,"negative"
569519571314589696,"positive"
568788141236199424,"negative"
569667401769459712,"negative"
570295174385016832,"negative"
568132619092795392,"negative"
568387111931527168,"negative"
569604041141039104,"positive"
570260383862108160,"negative"
570236169310437376,"neutral"
568079446592385024,"negative"
570290337169739776,"neutral"
569398722884280320,"negative"
570079699595980800,"negative"
570247839563034624,"neutral"
568571900596772864,"negative"
569644759024852992,"negative"
570229647713148928,"negative"
568441899402584064,"neutral"
569617556857851904,"negative"
567726186038837248,"negative"
568058146729668608,"positive"
568014567089029120,"positive"
567732510692347904,"negative"
567733251620356096,"negative"
569890152832749568,"negative"
570071350133579776,"negative"
570274371685777408,"positive"
569624091646431232,"negative"
567878436909228032,"positive"
569669062206332928,"negative"
569484387055734784,"negative"
569960311022850048,"negative"
570222630525014016,"negative"
569034282485698560,"negative"
569970626057801728,"negative"
569933879299186688,"negative"
569608734332162048,"negative"
568054330550587392,"neutral"
568261172610220032,"negative"
570024324666564608,"negative"
569855773951561728,"neutral"
570010882069151744,"positive"
568629820306952192,"negative"
569495604944089088,"negative"
569921842204565504,"negative"
568210512405790720,"negative"
568046797475553280,"negative"
568977696786673664,"negative"
568200934507057152,"neutral"
569939368598753280,"negative"
568908474601639936,"negative"
568279456780980224,"negative"
569525116725567488,"negative"
568986491608834048,"neutral"
570226870119215104,"positive"
568673970251116544,"neutral"
570007830083854336,"negative"
568380302114086912,"negative"
567722294680641536,"negative"
570300262302289920,"positive"
567842647739654144,"negative"
568658885361438720,"positive"
569170590831132672,"positive"
570216606057541632,"negative"
569880322487263232,"negative"
568085949663584256,"negative"
567996668320346112,"positive"
569603326947364864,"positive"
568426007583170560,"neutral"
569732365968404480,"negative"
568438142673555456,"negative"
567831549539966976,"negative"
569186384121954304,"neutral"
569205125278859264,"positive"
569676217432977408,"negative"
570265883513384960,"negative"
569599532268449792,"negative"
569277854950817792,"neutral"
569007580925677568,"negative"
568822440631144448,"positive"
569981679806365696,"positive"
570239632807370752,"negative"
569584372820647936,"neutral"
568551350025330688,"neutral"
568190276990140416,"negative"
569123565984997376,"negative"
570275248052039680,"negative"
568494813655527424,"positive"
569501773863493632,"neutral"
568572666178883584,"negative"
569581303785328640,"negative"
569093984640995328,"negative"
568395094232932352,"negative"
569697456536965120,"negative"
570283851018317824,"negative"
569330646901895168,"negative"
569598588378087424,"positive"
569533103359660032,"negative"
568422454609219584,"negative"
567727499367682048,"neutral"
570123207824568320,"negative"
569698504467021824,"negative"
568917936783491072,"negative"
569825634295230464,"negative"
567771662167179264,"negative"
568447513759522816,"positive"
568848928466198528,"negative"
569328005677494272,"negative"
568519971971538944,"negative"
568823689422053376,"negative"
569626585365671936,"negative"
568838781907935232,"positive"
567766755797389312,"negative"
570236138603950080,"negative"
570258656383639552,"negative"
568851512509800448,"negative"
568924781837455360,"negative"
569704587315138560,"positive"
569596325076955136,"negative"
569897060717105152,"negative"
567739149818413056,"negative"
569363263588339712,"negative"
569975650691330048,"negative"
570304445336178688,"negative"
570291642550386688,"negative"
567829349727211520,"positive"
568771089372979200,"negative"
568233937761230848,"negative"
570270435478122496,"positive"
569287724471066624,"positive"
569716148293349376,"negative"
568527304348942336,"negative"
567738154128769024,"negative"
569518608797323264,"negative"
567749045524131840,"negative"
570087950156898304,"negative"
568437120966258688,"positive"
568949970080018432,"neutral"
569720008630149120,"negative"
569459269394956288,"negative"
569884033775063040,"neutral"
569496068255195136,"negative"
568621210986090496,"positive"
569330091857219584,"negative"
570050785490419712,"negative"
567797955202416640,"negative"
568540843323338752,"negative"
567894187900710912,"positive"
570227149682155520,"negative"
568159336104636416,"positive"
569593050235736064,"negative"
568223950926446592,"negative"
570279368766959616,"neutral"
569678905344270336,"positive"
570053254836416512,"positive"
569273451564785664,"negative"
568435244841500672,"negative"
569671000486502400,"positive"
569217440250331136,"negative"
570252965392592896,"negative"
570114273021534208,"negative"
569644456376340480,"positive"
568772614639845376,"positive"
567814001212809216,"negative"
568204964742496256,"positive"
569242425530712064,"negative"
568042869505654784,"neutral"
569889391633518592,"negative"
568607646204465152,"negative"
567763775751987200,"negative"
569987325347954688,"neutral"
570272880556011520,"negative"
569622678228705280,"negative"
568618649751171072,"negative"
570304445734629376,"negative"
569666866932813824,"negative"
570046633418891264,"negative"
569178210325430272,"negative"
567752625647394816,"negative"
569623849752358912,"negative"
569669547210309632,"negative"
570265804748550144,"negative"
569367983065137152,"negative"
568613712858198016,"negative"
567739625465077760,"neutral"
569989023478841344,"positive"
568100935769006080,"negative"
569680659288969216,"negative"
569827608193585152,"negative"
570101670882840576,"negative"
568282692845842432,"negative"
569314329276715008,"negative"
568824786337574912,"neutral"
569179721549914112,"negative"
569935531213086720,"negative"
567730299912482816,"negative"
569707409985445888,"negative"
569968010431066112,"negative"
568929026644975616,"neutral"
569820790905970688,"negative"
570267902726803456,"negative"
569734526521511936,"negative"
568192024026996736,"positive"
569934170819948544,"negative"
569022042349051904,"negative"
568604735772741632,"negative"
568549060103135232,"positive"
569006044782800896,"negative"
569987608912142336,"negative"
569952984257294336,"positive"
569531387629318144,"negative"
569514168576974848,"neutral"
568232942612447232,"positive"
569015379021795328,"negative"
568413673330331648,"positive"
569747533641199616,"negative"
568240364315783168,"neutral"
568927427847544832,"neutral"
569030463760650240,"positive"
568425343452721152,"neutral"
568654208674586624,"negative"
570052545298759680,"negative"
569674812781694976,"negative"
568547007003955200,"positive"
569916555154169856,"negative"
569724254473850880,"positive"
568582403670851584,"negative"
568332024802447360,"negative"
569879943988948992,"negative"
567804350040416256,"negative"
568654569976123392,"negative"
570250617379168256,"negative"
568938023439765504,"negative"
569387614265954304,"negative"
569469326547222528,"negative"
569953006847954944,"negative"
567892966980870144,"negative"
569952376473300992,"positive"
569629819559747584,"negative"
569866669243265024,"negative"
568252805036638208,"negative"
570007297927221248,"negative"
569644171331538944,"negative"
570300915418320896,"negative"
569417702764363776,"negative"
569801303204851712,"negative"
570106717490393088,"negative"
569056573731020800,"positive"
569655861297049600,"negative"
567729368110096384,"negative"
569600780048560128,"neutral"
569909718765842432,"negative"
570306260010176512,"negative"
569951384390344704,"negative"
569569152312213504,"negative"
569485297639149568,"negative"
569664965658972160,"negative"
569650542995116032,"negative"
569935956880420864,"neutral"
569601519663906816,"negative"
569333637382053888,"negative"
570291473528320000,"neutral"
569608870429114368,"negative"
569610759795314688,"negative"
568308793005617152,"negative"
568900016636452864,"neutral"
569668606142783488,"positive"
568596145456291840,"negative"
569649975342333952,"negative"
568955077165260800,"negative"
569578441508458496,"negative"
569372947720179712,"negative"
569926031542345728,"negative"
568992314296819712,"negative"
567774277656682496,"positive"
569976848786034688,"negative"
569305546819571712,"neutral"
569925645204987904,"positive"
569664828911919104,"negative"
568169352383602688,"neutral"
569187541120724992,"neutral"
569302780013355008,"neutral"
568852204750135296,"neutral"
569910971222892544,"negative"
569924117719199744,"neutral"
567864832235405312,"negative"
569358458404802560,"negative"
567763748559937536,"negative"
568863640721477632,"negative"
570261981569159168,"neutral"
570279220502511616,"negative"
567617486703853568,"negative"
567885370064506880,"negative"
568182386409607168,"negative"
569484671672651776,"negative"
569372837854756864,"negative"
569613611510960128,"negative"
567722301471199232,"negative"
568180768804978688,"negative"
570195036782133248,"negative"
569924679206457344,"neutral"
569956528507236352,"neutral"
568281801480904704,"positive"
570019785788022784,"negative"
570004899234074624,"negative"
568790336954175488,"negative"
569711837656125440,"neutral"
569638751598563328,"negative"
569302568020549632,"neutral"
570267592478191616,"negative"
570020023630057472,"negative"
569854540494868480,"negative"
569186762947493888,"negative"
568236231374581760,"negative"
568550060461408256,"negative"
569192902922006528,"negative"
570303683872886784,"negative"
570078733735821312,"negative"
569890311608111104,"negative"
569400188491730944,"negative"
569687874288914432,"negative"
569759459632750592,"negative"
569294079835705344,"negative"
569642569203904512,"neutral"
568933083472220160,"positive"
568516490405679104,"negative"
567760901869416448,"negative"
568594726317887488,"negative"
570275140157640704,"negative"
569640141989552128,"positive"
569664668010225664,"negative"
569223781593403392,"negative"
568107822275305472,"negative"
569705212274995200,"negative"
570287886135918592,"neutral"
569616019708182528,"negative"
567831380157206528,"negative"
569623164105433088,"negative"
569924201559293952,"positive"
570185347453329408,"neutral"
569698949474291712,"negative"
569940226984042496,"negative"
570302030742470656,"positive"
568715107892641792,"positive"
570270848201797632,"negative"
569938844746956800,"negative"
569728621344104448,"neutral"
570279036582109184,"positive"
569215344948199424,"negative"
568650933049147392,"negative"
569660648738697216,"positive"
568092044964421632,"negative"
570018892031991808,"negative"
569946477356818432,"neutral"
568827958527275008,"negative"
569393942296432640,"negative"
567617081336950784,"negative"
569540405676654592,"negative"
568678961229762560,"negative"
568052354525696000,"neutral"
568549003626811392,"negative"
568094548141977600,"neutral"
568824637267685376,"neutral"
569911783596560384,"negative"
568102187294973952,"negative"
570270444646850560,"negative"
569701794714128384,"positive"
570016770708283392,"negative"
569969267589947392,"negative"
569683734951170048,"negative"
569960010249334784,"negative"
569821659097477120,"negative"
569337230935724032,"negative"
569948241116016640,"negative"
568494397144358912,"negative"
569746687805095936,"negative"
570094749933289472,"negative"
569706041673322496,"negative"
569963645402099712,"negative"
570288667790594048,"negative"
569938322161668096,"negative"
569555517502300160,"negative"
570300262302289920,"positive"
569873993311916032,"negative"
567757203093090304,"negative"
569337969233887232,"negative"
569883543536574464,"negative"
568778374451220480,"neutral"
569623190730887168,"positive"
569989575793180672,"neutral"
568432782386466816,"negative"
567861645084631040,"negative"
568892942770786304,"neutral"
569546412121202688,"negative"
569837381261533184,"negative"
569584885108748288,"negative"
568213658117005312,"positive"
570246294582771712,"positive"
568469645843279872,"positive"
569312077954854912,"negative"
568830757730422784,"negative"
568256684642213888,"negative"
569939532096925696,"neutral"
568178151173562368,"negative"
569752206343348224,"negative"
568159614069444608,"negative"
569387765957308416,"negative"
569893737385472000,"neutral"
568809510644527104,"negative"
568236000390082560,"negative"
568927631103696896,"negative"
569504299992141824,"negative"
568830466830151680,"neutral"
570183702224834560,"negative"
569209084144005120,"negative"
568942857123336192,"positive"
567737449938685952,"negative"
569621698905022464,"negative"
568068967098658816,"negative"
569911600934752256,"negative"
569716670689902592,"negative"
569348995136376832,"negative"
568930822952103936,"neutral"
569588082284101632,"negative"
568532221180534784,"neutral"
570092599316389888,"negative"
569885774386044928,"positive"
567808893464899584,"negative"
569238450794209280,"negative"
568175323470290944,"negative"
569906317629874176,"neutral"
569658153115250688,"negative"
568934521506107392,"negative"
569741221783957504,"neutral"
568795791445209088,"negative"
569177868221202432,"positive"
569383892542738432,"positive"
569639923080404992,"negative"
567851387641597952,"negative"
570278644918194176,"negative"
568185516971204608,"positive"
570263008762601472,"negative"
570287747643998208,"negative"
568761996973379584,"positive"
567734499669454848,"negative"
569235156717989888,"neutral"
568068942771695616,"negative"
569594402114392064,"negative"
569325061892481024,"negative"
568476562376531968,"neutral"
570069362310324224,"negative"
569633221748637696,"negative"
568111819325366272,"neutral"
570295901555699712,"positive"
569558589628502016,"negative"
567769787317907456,"neutral"
568178240101191680,"negative"
568237684277141504,"negative"
570099716379316224,"negative"
568845545986400256,"negative"
569567167429128192,"positive"
568428263762214912,"negative"
570284482588246016,"positive"
567782346833686528,"negative"
569628145030004736,"negative"
570011216313131008,"negative"
569646886610702336,"negative"
569316547673526272,"negative"
570307949614256128,"positive"
569575003248676864,"positive"
569570477410275328,"negative"
568539903979446272,"negative"
569275249725870080,"positive"
569601337882755072,"negative"
569300522705883136,"positive"
570062210640322560,"neutral"
568808165636214784,"positive"
569861417689419776,"negative"
569650612545187840,"neutral"
569340645023698944,"negative"
569213441694568448,"negative"
569499434633048064,"negative"
567728227465310208,"neutral"
567793696956231680,"negative"
569335521752715264,"negative"
569659317458243584,"negative"
568495924135235584,"negative"
570021329065394176,"negative"
569320520728113152,"positive"
569842067544805376,"positive"
567781813326589952,"negative"
569950766389182464,"neutral"
569973084398100480,"neutral"
569079956912758784,"negative"
568467150475812864,"negative"
567860067602558976,"negative"
569719964023853056,"negative"
569791667827388416,"positive"
569672930851844096,"negative"
570296572375900160,"negative"
570012934287568896,"positive"
570021795123699712,"negative"
569233194723078144,"negative"
570222481618948096,"negative"
570095219091361792,"negative"
567857591222603776,"negative"
568774385965932544,"negative"
568591059602829312,"negative"
568535948042104832,"neutral"
568797768162127872,"negative"
569860082965426176,"negative"
568588931379253248,"negative"
568153752533733376,"negative"
569666244317618176,"negative"
567627253991735296,"negative"
569146084632760320,"neutral"
569536168301211648,"negative"
569715248720007168,"negative"
569982307634794496,"neutral"
569791792029151232,"negative"
569847671822946304,"neutral"
568533876873633792,"neutral"
568589571929350144,"negative"
569909945514233856,"negative"
570302337069264896,"negative"
569134718396051456,"positive"
568524407850688512,"positive"
570229222662410240,"negative"
569577696793006080,"negative"
568583191260483584,"negative"
568584104641368064,"negative"
569117696610185216,"negative"
570259502685151232,"positive"
568248180057325568,"neutral"
569956285828853760,"positive"
569237783715422208,"negative"
570306715880706048,"negative"
569836433931808768,"negative"
569194348375613440,"positive"
569942616617447424,"negative"
569294326259253248,"negative"
569564666013163520,"negative"
569156425626329088,"negative"
567790510502371328,"negative"
569605877512024064,"negative"
569275378331717632,"negative"
569620168671756288,"neutral"
568523935853051904,"negative"
570000618707746816,"neutral"
567758296417718272,"negative"
570016325667557376,"negative"
567728057700876288,"negative"
569858012967542784,"negative"
569504566380797952,"negative"
569979612865925120,"negative"
569023489492955136,"positive"
567765558393700352,"negative"
569941314713726976,"neutral"
568098677618683904,"neutral"
569922639185072128,"negative"
568844412970770432,"negative"
569419080479875072,"negative"
569572707299299328,"positive"
570121689503301632,"negative"
569633282855301120,"negative"
570268646544510976,"negative"
568910880416464896,"negative"
570076673162543104,"negative"
569930252606164992,"neutral"
567808748711051264,"negative"
568616488766029824,"negative"
567782645975625728,"negative"
569922008588222464,"neutral"
568115588024963072,"negative"
569748316776325120,"negative"
567826761141985280,"neutral"
568773648724525056,"negative"
569515118125408256,"positive"
569342909205647360,"negative"
569304533140185088,"negative"
567842806930239488,"positive"
569647615194898432,"negative"
568631066736529408,"neutral"
568851396923146240,"negative"
569154652735803392,"negative"
569084344930676736,"neutral"
568238793150611456,"negative"
569949217843605504,"neutral"
569277813280415744,"negative"
568864815654899712,"neutral"
569899836063019008,"negative"
568115928044404736,"negative"
567928302725263360,"negative"
569324035835711488,"positive"
568559381295407104,"neutral"
568554719934844928,"positive"
569274618428526592,"negative"
569577794910490624,"negative"
568645379031347200,"negative"
568185339245756416,"negative"
569254216415481856,"negative"
567822117237170176,"positive"
567841308452249600,"neutral"
569919970446053376,"negative"
568453818335129600,"neutral"
569603875671396352,"negative"
570238822157570048,"neutral"
570083397873373184,"negative"
568601051584196608,"neutral"
569959200891252736,"neutral"
570079868253298688,"negative"
569874679973818368,"negative"
569263908973903872,"negative"
569604243226652672,"negative"
569146504004415488,"negative"
568077514905505792,"neutral"
568955060165554176,"negative"
569936062039986176,"negative"
569587157574135808,"neutral"
568992290833899520,"negative"
567738375755415552,"positive"
570203916643766272,"negative"
569657895522054144,"negative"
569969506740674560,"negative"
569909742447009792,"negative"
568619699212140544,"negative"
567832250110337024,"negative"
569002703558475776,"negative"
570249806540451840,"negative"
567950122245623808,"negative"
569989178651508736,"negative"
568858361011154944,"neutral"
568535604159332352,"neutral"
567822098950791168,"negative"
568111779705958400,"neutral"
568456310972424192,"negative"
569586098772578304,"negative"
569584431544971264,"negative"
569799181394538496,"negative"
569946703522091008,"negative"
569206183283843072,"neutral"
570077431484121088,"neutral"
567962289460137984,"neutral"
569945073611374592,"negative"
569841254655270912,"negative"
569185684268789760,"neutral"
570256329543012352,"positive"
568556636068921344,"positive"
570191874151092224,"negative"
569143454434926592,"negative"
569513498016923648,"negative"
568556148368019456,"positive"
569617332907212800,"negative"
569620102389350400,"neutral"
569727727881682944,"negative"
569262534232039424,"neutral"
569623248205430784,"negative"
567788341538861056,"negative"
568236691397279744,"neutral"
568229659810209792,"negative"
569693689766907904,"negative"
569689221658775552,"positive"
569620123096494080,"negative"
568328533421867008,"negative"
569523831460761600,"negative"
569970853334650880,"negative"
568087614303166464,"neutral"
570284988224008192,"negative"
568957558444175360,"negative"
567711860938772480,"positive"
567856355907760128,"neutral"
567751489754382336,"negative"
569565328012763136,"negative"
568937604328108032,"negative"
569925111475793920,"neutral"
567797429517692928,"negative"
569519156502106112,"negative"
568848795733069824,"neutral"
569264328186179584,"negative"
568810539939459072,"positive"
569631404306210816,"neutral"
568857976733376512,"positive"
568882321119510528,"positive"
570045712211288064,"negative"
569921747195076608,"negative"
569961503308189696,"negative"
568499384704479232,"negative"
568034537411895296,"negative"
567863197341847552,"positive"
569701550039429120,"negative"
568813634152849408,"neutral"
569162593819955200,"negative"
568122064919527424,"negative"
567754136255725568,"negative"
570238950801059840,"neutral"
568134171761065984,"negative"
570022265343123456,"positive"
567805894885638144,"neutral"
569996914546094080,"neutral"
570300248553349120,"negative"
570073396152676352,"negative"
567832821013848064,"negative"
569679210454724608,"negative"
568807391484997632,"positive"
568860389640962048,"positive"
568134058242400256,"positive"
568792664931508224,"positive"
567929586077425664,"negative"
569414739694104576,"negative"
569665177135812608,"negative"
569836467876470784,"negative"
569669786810114048,"negative"
569357781402308608,"negative"
567779798782595072,"positive"
568033591973847040,"negative"
567887103465496576,"negative"
567815174045868032,"positive"
569017052310056960,"positive"
569927263040315392,"positive"
569971648876584960,"negative"
570264306350227456,"positive"
569942656522047488,"negative"
568128753223794688,"negative"
568510632930050048,"positive"
570001601072652288,"negative"
569634454924357632,"negative"
570279442750291968,"negative"
568352692466278400,"negative"
569927906241212416,"neutral"
569276518305820672,"positive"
569908067762094080,"negative"
568283819477839872,"negative"
567922347669262336,"negative"
567773706707021824,"negative"
567756837320392704,"negative"
567861727833894912,"negative"
568364870757797888,"negative"
568562657265131520,"neutral"
569421367243878400,"negative"
569587691626622976,"neutral"
568585196699664384,"negative"
568803508784275456,"negative"
570012549631975424,"negative"
568568593262231552,"negative"
569892553690124288,"negative"
567781227537915904,"negative"
569531651732217856,"neutral"
568652268305666048,"positive"
569723768773349376,"negative"
569463202817417216,"negative"
567753194546421760,"positive"
569323555365752832,"negative"
569443675194966016,"negative"
569674294411669504,"positive"
570289521113366528,"negative"
567727883993358336,"negative"
568472775729516544,"negative"
569673773567381504,"negative"
569408340616351744,"negative"
569649590632374272,"negative"
570240452588380160,"neutral"
568519214211813376,"negative"
570039635541274624,"negative"
568544211370418176,"negative"
569543955622338560,"negative"
569078346660900864,"negative"
569283532167757824,"negative"
569745645956771840,"negative"
570298371140939776,"negative"
569733539899568128,"positive"
569899709734752256,"negative"
568458879220076544,"negative"
569361107745263616,"negative"
569689076439392256,"negative"
569667238808068096,"positive"
570079755560595456,"negative"
569852112605089792,"negative"
568183502161743872,"negative"
570301031407624192,"negative"
569584717843943424,"negative"
568472920466411520,"negative"
570018285544206336,"negative"
567772685472915456,"negative"
569961185107431424,"neutral"
569567144318365696,"negative"
569397314240049152,"negative"
570000249910996992,"neutral"
568484777336172544,"negative"
569554815539290112,"negative"
570027259999821824,"neutral"
570092677196181504,"negative"
569682097125896192,"negative"
569916061891633152,"positive"
568148808993013760,"negative"
568069392422051840,"negative"
569456923663151104,"negative"
568404564375969792,"neutral"
568571758627790848,"neutral"
570014689322643456,"negative"
567898499540340736,"negative"
570268558451720192,"negative"
570284934771974144,"negative"
568032524749942784,"negative"
568769373122342912,"positive"
569758106395254784,"neutral"
569615290956259328,"negative"
568968761954443264,"negative"
568974008076652544,"neutral"
568417751854931968,"negative"
568159714737049600,"negative"
568236763128463360,"negative"
569683567552262144,"negative"
570269172774649856,"negative"
569369390178799616,"negative"
569578439797313536,"neutral"
569981473060560896,"negative"
568893092927029248,"negative"
569894407001939968,"neutral"
568830888089423872,"neutral"
569534889055395840,"negative"
568169837878484992,"negative"
570049743549833216,"negative"
567825891209912320,"positive"
569523231524319232,"negative"
569944061848760320,"neutral"
569699616750489600,"negative"
570026470741032960,"negative"
567868808586620928,"negative"
567725170367148032,"negative"
569859036360908800,"negative"
569621365634015232,"negative"
570060873328414720,"negative"
568706272788262912,"neutral"
569459716906229760,"negative"
569897005297709056,"negative"
569521778797744128,"positive"
570265542025719808,"neutral"
568852246462631936,"negative"
570279106090274816,"positive"
569625210070175744,"negative"
570121588487663616,"negative"
568186573965172736,"neutral"
570020852210774016,"positive"
569172396680175616,"negative"
568527605063757824,"negative"
569520712379052032,"negative"
567862240419934208,"positive"
567856486950576128,"negative"
570044681670696960,"positive"
567860775752208384,"negative"
567760872739975168,"positive"
569629228225859584,"negative"
568796449863028736,"negative"
570285537833168896,"negative"
569794658479394816,"negative"
567859569621372928,"positive"
569183099495383040,"negative"
569646982282612736,"positive"
569420073707773952,"negative"
568560786756366336,"negative"
570276681551732736,"negative"
569857504768757760,"negative"
568883598281076736,"neutral"
569277512892551168,"negative"
569924965446725632,"neutral"
569642200595898368,"negative"
568469942711885824,"neutral"
569928540004753408,"negative"
569287656607100928,"negative"
567968123917242368,"negative"
568575417650679808,"positive"
570081513087369216,"negative"
569187853412012032,"negative"
570224727047872512,"negative"
569892361691463680,"positive"
570301670892146688,"negative"
570274750821486592,"positive"
569514471296774144,"negative"
570295658185408512,"positive"
568387362239205376,"negative"
569663687222542336,"negative"
568836642825375744,"negative"
569988078015815680,"neutral"
567819606904295424,"negative"
570087324949864448,"negative"
570280641503211520,"negative"
570278679491670016,"negative"
570174713072369664,"neutral"
567811376686637056,"negative"
569915972758446080,"neutral"
568793043664560128,"negative"
568855357923074048,"neutral"
568216890918637568,"negative"
569253190551498752,"negative"
568232802749161472,"negative"
569387005131546624,"negative"
569979566279626752,"negative"
569540963091259392,"negative"
568921163901984768,"negative"
567814896965124096,"negative"
569126026938335232,"negative"
569540050821763072,"positive"
570045890750230528,"negative"
568444017106690048,"positive"
570265563035004928,"negative"
569691574625415168,"negative"
569713071435829248,"negative"
569960635376766976,"neutral"
569696080121569280,"negative"
569668792265019392,"negative"
569285045401178112,"negative"
568231725970505728,"positive"
569924793232785408,"neutral"
568894224738856960,"negative"
569296356143050752,"negative"
568529856977199104,"positive"
570247850858147840,"neutral"
567947943593926656,"negative"
569229142597771264,"negative"
569683741779599360,"negative"
568560510896963584,"negative"
570280553422950400,"negative"
569172793608278016,"negative"
570298027103162368,"negative"
569841119783202816,"negative"
568486660410908672,"neutral"
568893072001646592,"negative"
569572536834498560,"negative"
569589872094289920,"negative"
567775864679456768,"neutral"
569591765793165312,"negative"
568085082746933248,"neutral"
567801569157324800,"negative"
568482893913333760,"negative"
569122341797691392,"negative"
568841528455659520,"negative"
569392880911036416,"negative"
569611721054162944,"negative"
569630959718551552,"negative"
570074583379939328,"negative"
567786224812060672,"neutral"
569139808804605952,"negative"
569605604416888832,"negative"
569735732060753920,"negative"
568821349688471552,"neutral"
570265831822778368,"neutral"
570202621123780608,"negative"
569241467916566528,"negative"
568917611565592576,"negative"
567787873778278400,"positive"
569919625640615936,"negative"
570300817074462720,"negative"
570063192581390336,"negative"
568866106317746176,"positive"
568564799593820160,"negative"
569685581787205632,"positive"
570237238631669760,"negative"
569406451980091392,"negative"
568552050797068288,"negative"
568773939754889216,"neutral"
570245576815546368,"negative"
567849597931888640,"negative"
568105220410105856,"negative"
569680829481406464,"negative"
568877993453420544,"negative"
570000250225754112,"neutral"
568611700674584576,"neutral"
569973105075990528,"positive"
568252997886545920,"negative"
569616120866476032,"negative"
569361887659294720,"negative"
568874741249007616,"negative"
569560154619965440,"negative"
569631648674766848,"negative"
568138663864852480,"negative"
569586373042278400,"negative"
570104544622981120,"positive"
568442328794464256,"positive"
569715233549369344,"negative"
569588667225927680,"negative"
570173181727674368,"negative"
569834960107868160,"negative"
569999076143423488,"negative"
568531043805999104,"positive"
569022319437357056,"negative"
